,id,spotify_id,list_name,list_id,song_id,song_name,artist,popularity,release_date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
91,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0EB5bg115o2vtA3FkVKooW,Yaar Bathere,Alfaaz,52,2011-08-13,0.882,0.0934,177.915,0.241,0.356,0,0.707,241987,-3.454,0.378,0,1
92,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3cm9igHn8p4QEt0D7Q0lyU,Sahiba,Simran Kaur Dhadli,1,2021-07-30,0.755,0.068,156.046,0.0588,0.118,0.00317,0.747,238708,-3.833,0.534,0,5
93,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2NECp5Tvb5Lm6TbJf0Y8xI,Mera Yaar,Shankar-Ehsaan-Loy,51,2013-06-14,0.627,0.147,92.932,0.0454,0.676,0,0.629,351293,-9.733,0.597,1,2
94,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6g0HHWLJwfe2PlbgHi8pBj,Be Intehaan,Atif Aslam,62,2012-01-25,0.696,0.325,128.849,0.0473,0.535,0,0.56,290867,-5.583,0.39,1,7
95,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0Ose0T05P8Ou0GvhwmMKcf,Meherbaan,Ash King,62,2014-09-15,0.531,0.499,80.976,0.0471,0.628,3.88e-06,0.59,307407,-8.677,0.482,0,9
96,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7kiZ6Zf66oX6yMovt3gC1a,Sajde,Shankar-Ehsaan-Loy,56,2014-09-25,0.48,0.319,99.886,0.0415,0.619,0,0.499,325460,-6.45,0.577,1,1
97,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6udC4b4jOSnHb9ItnXgKLR,Saibo,Sachin-Jigar,71,2011-03-28,0.429,0.136,90.058,0.028,0.738,1.35e-05,0.619,195253,-7.867,0.545,1,2
98,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3CHZhkihLupVrfYIyg869S,Keh Len De,Kaka,59,2020-10-27,0.745,0.119,75.113,0.248,0.154,0,0.685,150400,-4.428,0.556,0,2
99,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,246oVYRWuTz7rgAMdaQi6N,Chan Vekhya,Harnoor,57,2021-04-26,0.579,0.0994,79.924,0.119,0.27,0,0.723,210000,-6.375,0.423,0,10
100,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4dcmTVVvdSWXriMy5Eb44y,Jordan,A Kay,43,2013,0.689,0.207,92.054,0.152,0.0752,1.76e-05,0.763,205435,-4.13,0.646,1,9
101,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Camila Cabello,81,2018-01-12,0.523,0.132,104.988,0.03,0.184,3.56e-05,0.765,217307,-4.333,0.394,1,2
102,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,79blZUG11a6vtTL3Nt9J78,Punjabi Mashup,Arjun,59,2018-08-07,0.931,0.332,129.994,0.174,0.0028,7.71e-05,0.418,306573,-4.584,0.707,1,2
103,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6z78Tk9c2a4Kw3XtlI8XT6,Baagay,Hari & Sukhmani,37,2019-05-17,0.313,0.0851,80.039,0.0606,0.776,2.35e-06,0.701,268129,-14.802,0.662,1,2
104,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7f0KOMe1awucMZRfMaIEwz,Gur Nalon,Hari & Sukhmani,36,2020-09-05,0.436,0.13,74.87,0.135,0.755,0.0126,0.549,239317,-14.343,0.269,1,0
105,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5ZHglFJ4SxGJWfgfeSekmj,Akhiyan Udeek Diyan,Master Saleem,56,2021-09-22,0.834,0.336,117.862,0.0627,0.143,0,0.609,273067,-3.191,0.556,0,11
106,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0517CdwlUoAReF6NFbORBP,Kali Teri Gutt (MTV Unplugged),Diljit Dosanjh,34,2019-03-18,0.693,0.0809,150.139,0.0369,0.276,0.000606,0.595,247160,-6.905,0.871,1,6
107,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6vktNM5djY5fjz9nzSjQZ7,Rangreza,Sachin Sanghvi,0,2020-05-04,0.647,0.101,127.51,0.0468,0.828,0.0117,0.408,382467,-7.559,0.54,1,0
108,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5DBLJid6ZMcFcGGHTI5BU4,Saiyyan,Kailash Kher,0,2011-02-22,0.565,0.101,72.54,0.0566,0.614,0.000132,0.342,344707,-8.59,0.282,1,0
109,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0ZNg3I2kga2XnqKp1Y9PeZ,Wo Ajnabee,Mithoon,57,2007-04-18,0.795,0.0524,104.988,0.225,0.237,0.000297,0.82,302711,-8.285,0.779,0,9
110,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0sZBDFa4cn2f4o0W7IoXwi,Bajre Da Sitta,Prakash Kaur,22,2011-10-31,0.363,0.357,115.043,0.172,0.991,0.000168,0.587,190408,-9.708,0.954,0,3
111,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0PucsOI5BIccs6OUsVRCY9,Tu Kisi Rail Si,Swanand Kirkire,52,2015-06-07,0.418,0.1,157.327,0.0417,0.403,0,0.35,230960,-13.117,0.219,1,10
112,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7z8XCViP5KT8O7HqoCsRTV,Journey Song,Anupam Roy,56,2018-08-13,0.652,0.238,109.885,0.05,0.37,0,0.657,252565,-7.247,0.665,1,10
113,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6XPmY4hIb1RGRyNuq0UBsl,Kina Chir,The PropheC,71,2016-12-29,0.431,0.088,117.919,0.0293,0.0955,0,0.622,216027,-8.26,0.365,0,11
114,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5pcmtf1lwrMqmAWWm248fY,DESIRES,AP Dhillon,76,2021-11-21,0.387,0.06,100.013,0.256,0.365,0.00238,0.863,168000,-10.057,0.39,0,5
115,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3d5vUf4LKdhyYmEQujciCf,Heerey,Amrinder Gill,36,2016-03-07,0.869,0.292,78.98,0.0954,0.587,0,0.624,204979,-3.566,0.818,1,8
116,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,08kTa3SL9sV6Iy8KLKtGql,Kasoor,Prateek Kuhad,70,2020-06-30,0.497,0.0799,107.047,0.0256,0.0285,5.36e-06,0.558,197549,-7.175,0.444,1,8
117,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2gXZp1zDDA5bnPsLwrSMRj,Kinna Sona,Sunil Kamath,63,2015-08-24,0.626,0.191,120.021,0.0347,0.608,8.26e-06,0.716,303756,-5.274,0.467,1,1
118,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3g5JKHCtMyjEXJY2ZotLoA,Sahiba,Romy,39,2017-03-06,0.563,0.191,160.903,0.053,0.45,0,0.653,329375,-5.803,0.563,1,4
119,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,20mLcWdIpEZWVpzboSZJil,Chan Kithan,Ali Sethi,44,2019-05-13,0.34,0.218,175.991,0.0367,0.961,0.231,0.304,233012,-10.029,0.298,1,3
120,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,84,2019-03-29,0.425,0.1,135.128,0.375,0.328,0.13,0.701,194088,-10.965,0.562,1,7
121,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,Ruth B.,73,2015-08-21,0.0565,0.0889,123.994,0.0534,0.965,0,0.71,275280,-15.099,0.348,1,7
122,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,74,2018-10-05,0.422,0.0853,74.002,0.195,0.701,1.99e-06,0.559,286928,-11.89,0.191,1,11
123,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,Calum Scott,80,2018-03-09,0.174,0.0983,112.672,0.0315,0.837,3.35e-05,0.681,260285,-8.745,0.231,1,1
124,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7fkXzzIVo98CgjOkpd9H0V,Already Gone,Sleeping At Last,56,2015-10-06,0.206,0.107,66.734,0.0519,0.956,4.56e-06,0.447,240791,-11.75,0.327,1,3
125,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6fZpcVRr45Z6fLtciswBBU,Dreams,Bazzi,60,2018-04-12,0.666,0.222,159.983,0.125,0.583,3.85e-06,0.663,147021,-5.441,0.605,1,6
126,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,Dikshant,74,2022-04-12,0.307,0.11,177.808,0.0334,0.791,0,0.544,221271,-11.361,0.335,1,10
127,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6T8AGT4gxLBpGGVdIsK9Uz,Ranjha (Queen),Rupesh Kumar Ram,40,2014-02-04,0.17,0.294,160.336,0.0417,0.951,0,0.508,139149,-11.796,0.32,1,4
128,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3b5nizka1oGpQiOWtMMIC8,Mil Ke Baithange,Amrinder Gill,55,2015-07-23,0.559,0.0996,112.057,0.0318,0.71,0,0.754,218941,-7.957,0.326,1,4
129,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6GT0oiQdjiYX91qgAMi7Vd,Nit Nit,Jasleen Royal,65,2020-02-18,0.412,0.15,176.019,0.0377,0.781,0.0237,0.442,246136,-10.675,0.235,1,10
130,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3ExeNEpJJQXfmq1cwj0LVo,Daryaa,Ammy Virk,42,2018-09-13,0.527,0.103,91.989,0.0252,0.148,2.3e-06,0.565,261918,-5.035,0.231,1,8
131,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3h44S4bynHkbKVP2mogqdX,Nazar Laaye - Reprise,A.R. Rahman,62,2013-05-31,0.439,0.121,87.997,0.027,0.287,0.00417,0.666,235973,-11.383,0.417,1,4
132,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0F2JKW9PYQgqSmyNM3IV2W,"Mileya Mileya (From ""Happy Ending)",Rekha Bhardwaj,44,2014-10-22,0.458,0.129,124.968,0.0406,0.22,0.021,0.727,266279,-9.088,0.399,1,0
133,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2DB4DdfCFMw1iaR6JaR03a,Bam Bam (feat. Ed Sheeran),Camila Cabello,84,2022-04-07,0.697,0.333,94.996,0.0401,0.182,0,0.756,206071,-6.377,0.956,1,8
134,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,86,2017-03-03,0.652,0.0931,95.977,0.0802,0.581,0,0.825,233713,-3.183,0.931,0,1
135,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,86,2017-03-03,0.448,0.106,95.05,0.0232,0.163,0,0.599,263400,-6.312,0.168,1,8
136,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,50nfwKoDiSYg8zOCREWAm5,Shivers,Ed Sheeran,89,2021-10-29,0.859,0.0424,141.02,0.0856,0.281,0,0.788,207853,-2.724,0.822,1,2
137,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,75,2014-10-27,0.678,0.13,96.006,0.0644,0.085,1.64e-06,0.753,231827,-5.421,0.583,1,5
138,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,78,2020-12-11,0.574,0.145,81.112,0.17,0.833,0.00179,0.392,214707,-9.195,0.529,1,7
139,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,273dCMFseLcVsoSWx59IoE,Bad Blood,Taylor Swift,67,2014-10-27,0.802,0.148,170.146,0.181,0.0871,6.54e-06,0.65,211933,-6.114,0.295,1,7
140,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,10eBRyImhfqVvkiVEGf0N0,Enchanted,Taylor Swift,73,2010-10-25,0.623,0.146,163.893,0.0288,0.0739,0.000424,0.455,352187,-3.878,0.208,1,8
141,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7CneiDesUKFJO3Ix01dnfr,Delicate,Taylor Swift,0,2017-11-10,0.404,0.0911,95.045,0.0682,0.216,0.000357,0.75,232253,-10.178,0.0499,0,9
142,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7IHOIqZUUInxjVkko181PB,Stay With Me,Sam Smith,0,2014-01-01,0.418,0.11,84.899,0.0377,0.566,0.000193,0.5,172724,-6.535,0.176,1,0
143,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6QPKYGnAW9QozVz2dSWqRg,Someone Like You,Adele,3,2011-01-19,0.321,0.0996,135.047,0.028,0.893,0,0.554,285240,-8.251,0.288,1,9
144,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3g0mEQx3NTanacLseoP0Gw,Takeaway,The Chainsmokers,75,2019-12-06,0.511,0.101,100.1,0.0324,0.126,0,0.528,209880,-8.144,0.351,1,3
145,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,34,2019-09-20,0.32,0.0822,91.019,0.0546,0.837,0,0.764,189486,-7.209,0.575,1,11
146,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,79,2019-06-19,0.548,0.0828,116.967,0.029,0.0392,0,0.759,190800,-6.049,0.749,0,9
147,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,82,2010-01-01,0.859,0.111,65.043,0.137,0.0401,0,0.728,214240,-5.237,0.535,0,5
148,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Alessia Cara,74,2016-03-11,0.739,0.111,194.169,0.272,0.0285,0,0.319,230227,-5.74,0.449,1,0
149,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3RiPr603aXAoi4GHyXx0uy,Hymn for the Weekend,Coldplay,83,2015-12-04,0.693,0.325,90.027,0.0377,0.211,6.92e-06,0.491,258267,-6.487,0.412,0,0
150,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,72,2015-11-06,0.768,0.294,84.264,0.0587,0.0118,1.94e-05,0.513,210580,-4.868,0.235,0,4
151,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,1,2017-04-20,0.626,0.0848,100.041,0.0432,0.0969,3.12e-05,0.774,211475,-4.432,0.777,0,3
152,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,77,2018-09-28,0.801,0.0642,95.881,0.228,0.157,4.82e-06,0.842,212500,-4.167,0.617,0,8
153,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Ed Sheeran,76,2019-06-28,0.648,0.0802,92.977,0.187,0.124,0,0.64,197867,-8.113,0.548,0,5
154,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,83,2013-11-25,0.663,0.119,121.07,0.0477,0.225,0,0.6,245493,-5.802,0.286,1,3
155,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,08bNPGLD8AhKpnnERrAc6G,FRIENDS,Marshmello,79,2018-02-09,0.88,0.128,95.079,0.0504,0.205,0,0.626,202621,-2.384,0.534,0,9
156,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,80,2017-03-03,0.385,0.135,89.792,0.0288,0.536,0,0.522,207520,-7.355,0.236,1,0
157,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills (feat. Sean Paul),Sia,69,2016-02-11,0.8,0.0775,89.972,0.215,0.0561,2.01e-06,0.592,224813,-4.931,0.728,0,6
158,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,84,2016-07-29,0.524,0.111,95.01,0.0338,0.414,0,0.748,244960,-5.599,0.661,1,8
159,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7BPw9h8vCIX94N0rjFU12S,Cheap Thrills,Sia,61,2016-02-18,0.698,0.0907,89.976,0.105,0.0472,0.00143,0.628,211667,-5.608,0.732,0,6
160,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,63,2016-12-02,0.929,0.121,97.019,0.0458,0.186,0.000405,0.676,161200,-3.194,0.157,1,10
161,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1,2016-12-09,0.451,0.325,117.973,0.0585,0.0631,1.3e-05,0.735,245200,-8.374,0.0862,1,0
162,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,7soJgKhQTO8hLP2JPRkL5O,One Call Away,Charlie Puth,66,2016-01-29,0.613,0.115,91.024,0.0344,0.403,0,0.667,194453,-5.353,0.47,1,1
163,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,79,2015-04-14,0.754,0.0486,149.882,0.0676,0.0152,0,0.746,206880,-6.684,0.746,1,1
164,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,79,2015-04-14,0.754,0.0486,149.882,0.0676,0.0152,0,0.746,206880,-6.684,0.746,1,1
165,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6wmAHw1szh5RCKSRjiXhPe,How Long,Charlie Puth,73,2018-05-11,0.561,0.0383,109.974,0.0778,0.211,3.49e-06,0.845,200853,-5.253,0.811,0,1
166,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2GpHJb7xGNBaIDTrBxjIu6,Sorry,Justin Bieber,0,2015-10-23,0.759,0.313,99.992,0.0399,0.0767,0,0.665,200787,-3.694,0.389,0,0
167,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2Cd9iWfcOpGDHLz6tVA3G4,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,80,2010-05-07,0.873,0.0764,126.988,0.143,0.00627,0,0.766,202627,-6.381,0.743,0,11
168,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0QsvXIfqM0zZoerQfsI9lm,Don't Let Me Down (feat. Daya),The Chainsmokers,43,2016-08-10,0.859,0.137,159.797,0.197,0.16,0.00466,0.542,208053,-5.651,0.403,1,11
169,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,21K6jcmZPktm7MftqfLfLg,I Knew You Were Trouble,Taylor Swift,0,2012-01-01,0.465,0.033,154.076,0.0367,0.00572,5.34e-06,0.602,219720,-6.762,0.664,1,6
170,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,Ariana Grande,78,2018-08-17,0.713,0.294,121.993,0.0594,0.04,3.11e-06,0.699,205920,-5.507,0.354,0,9
171,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0DKT3yIip1M0W0J1HYS1ru,Maps,Maroon 5,0,2014-08-29,0.715,0.0576,120.032,0.0293,0.0141,0,0.741,189973,-5.497,0.847,0,1
172,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6HbI4e2Y2f6HYVV6r04M4W,All I Ask,Adele,1,2015-11-20,0.28,0.124,141.899,0.0283,0.889,0,0.592,271800,-5.494,0.348,1,4
173,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,80,2017-04-20,0.662,0.111,148.128,0.0827,0.125,0,0.555,208733,-4.952,0.356,0,11
174,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,44ONERBHALxftQNWq6dmyd,Side To Side,Ariana Grande,75,2016-04-01,0.736,0.235,159.174,0.229,0.0513,0,0.65,226160,-5.84,0.612,0,6
175,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,79,2015-04-14,0.754,0.0486,149.882,0.0676,0.0152,0,0.746,206880,-6.684,0.746,1,1
176,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3zkWCteF82vJwv0hRLba76,Stitches,Shawn Mendes,79,2015-04-14,0.754,0.0486,149.882,0.0676,0.0152,0,0.746,206880,-6.684,0.746,1,1
177,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,3fVnlF4pGqWI9flVENcT28,Wildest Dreams,Taylor Swift,79,2014-01-01,0.664,0.106,140.06,0.0741,0.0709,0.0056,0.553,220440,-7.417,0.467,1,8
178,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5Z4ZRi6fMaqM4gW3VrTxfk,Guiding Light,Foy Vance,48,2013-08-26,0.221,0.101,133.746,0.0291,0.708,0.000131,0.437,351993,-12.044,0.286,1,1
179,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6TIU9Ehmi6dMzZK73Ym4yj,Save Myself,Ed Sheeran,65,2017-03-03,0.29,0.227,78.842,0.0448,0.85,0,0.552,247107,-5.617,0.481,1,10
180,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,79,2017-03-03,0.834,0.14,135.007,0.0989,0.0232,1.14e-05,0.461,261154,-4.868,0.471,1,2
181,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2afCBiru10AFckfOa49wIa,You & I,One Direction,77,2013-11-25,0.329,0.0986,130.993,0.0274,0.22,0,0.574,237933,-6.829,0.356,1,1
182,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,0ofbQMrRDsUaVKq2mGLEAb,Havana (feat. Young Thug),Camila Cabello,1,2017-08-03,0.517,0.104,104.992,0.0312,0.186,3.8e-05,0.768,216897,-4.323,0.418,0,7
183,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,2uaiyLKnYvazyfR0Ky3Kbk,Let Me Down Slowly,Alec Benjamin,2,2018-05-25,0.548,0.136,150.036,0.0318,0.733,0,0.649,169181,-5.692,0.506,0,1
184,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,5TmxjWLr9B8B9tWSGOunlx,Now,Landon Austin,0,2018-11-26,0.654,0.0857,132.08,0.0837,0.177,0,0.701,256636,-6.577,0.314,1,9
185,1,3TiDHuwWaWeMCRmatZRC8H,My playlist,3TiDHuwWaWeMCRmatZRC8H,6MjDnmBgbCu2UfDK0DRczh,I Wrote You a Letter,Fudasca,49,2018-11-23,0.217,0.129,89.868,0.0422,0.133,0.0401,0.462,160021,-15.251,0.233,1,1
